text,label
"Thanks for sending over the documents, I'll review them by end of day.",ham
Lose 10947 pounds in just 20 days with this miracle pill!,spam
"Hi Taylor, just wanted to follow up on our meeting yesterday.",ham
Here are the notes from today's brainstorming session.,ham
I've completed the code review for the pull request. See my comments.,ham
Your email has won our international lottery worth $4173.,spam
Please confirm your attendance for the company picnic next week.,ham
You are selected for a special cashback offer of 63%. Reply YES.,spam
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Buy one get one free on all tablet! This weekend only.,spam
"Hi Morgan, just wanted to follow up on our meeting yesterday.",ham
"Great job on the presentation today, Quinn! Very well done.",ham
Here are the notes from today's brainstorming session.,ham
"Great job on the presentation today, Morgan! Very well done.",ham
Let's schedule a meeting to discuss the new feature requirements.,ham
Exclusive VIP membership — join today for only $45868 per month.,spam
Exclusive VIP membership — join today for only $11181 per month.,spam
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
Please confirm your attendance for the company picnic next week.,ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Double your investment in 30 days! Risk free guaranteed returns.,spam
Win a brand new TV! Click the link below to enter the draw.,spam
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Could you please share the updated spreadsheet with the latest numbers?,ham
Secret method to earn $27838 daily from home — guaranteed!,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Congratulations! You have won a $9873 prize. Click here to claim now!,spam
Happy birthday Jordan! Hope you have a wonderful day!,ham
"Hi Morgan, just wanted to follow up on our meeting yesterday.",ham
The bug in the login module has been fixed and deployed to staging.,ham
"Great job on the presentation today, Casey! Very well done.",ham
"Thanks for your help with the client demo, it went really well!",ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
"FREE laptop for you! Limited time offer, act now!",spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Double your investment in 30 days! Risk free guaranteed returns.,spam
Congratulations! You have won a $28902 prize. Click here to claim now!,spam
Win a brand new tablet! Click the link below to enter the draw.,spam
I've completed the code review for the pull request. See my comments.,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Let's schedule a meeting to discuss the new feature requirements.,ham
Hot singles in your area are waiting for you. Click to meet them!,spam
"FREE camera for you! Limited time offer, act now!",spam
The bug in the login module has been fixed and deployed to staging.,ham
Here are the notes from today's brainstorming session.,ham
You are selected for a special cashback offer of 71%. Reply YES.,spam
You've been randomly selected to receive a free camera. No purchase necessary.,spam
"FREE camera for you! Limited time offer, act now!",spam
I'll be out of office from Monday to Wednesday. Reach out to Jordan if urgent.,ham
Please confirm your attendance for the company picnic next week.,ham
Double your investment in 30 days! Risk free guaranteed returns.,spam
Cheap TV available now at unbeatable prices! Order today.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Cheap car available now at unbeatable prices! Order today.,spam
Congratulations! You have won a $5706 prize. Click here to claim now!,spam
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
You've been randomly selected to receive a free car. No purchase necessary.,spam
"Great job on the presentation today, Quinn! Very well done.",ham
Secret method to earn $20018 daily from home — guaranteed!,spam
Please confirm your attendance for the company picnic next week.,ham
Your email has won our international lottery worth $17870.,spam
Make money fast! Earn $21943 per week working from home.,spam
The project deadline has been moved to next Friday. Please plan accordingly.,ham
The project deadline has been moved to next Friday. Please plan accordingly.,ham
The project deadline has been moved to next Friday. Please plan accordingly.,ham
"Hi Casey, just wanted to follow up on our meeting yesterday.",ham
I've completed the code review for the pull request. See my comments.,ham
Win a brand new watch! Click the link below to enter the draw.,spam
Please find attached the quarterly report for your review.,ham
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
I'll be out of office from Monday to Wednesday. Reach out to Riley if urgent.,ham
"Great job on the presentation today, Sam! Very well done.",ham
"Thanks for your help with the client demo, it went really well!",ham
Double your investment in 30 days! Risk free guaranteed returns.,spam
I'll be out of office from Monday to Wednesday. Reach out to Jordan if urgent.,ham
Let's schedule a meeting to discuss the new feature requirements.,ham
Double your investment in 30 days! Risk free guaranteed returns.,spam
Win a brand new car! Click the link below to enter the draw.,spam
Your email has won our international lottery worth $49462.,spam
Win a brand new car! Click the link below to enter the draw.,spam
Make money fast! Earn $25378 per week working from home.,spam
Happy birthday Quinn! Hope you have a wonderful day!,ham
Win a brand new iPhone! Click the link below to enter the draw.,spam
Congratulations! You have won a $22135 prize. Click here to claim now!,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
Don't forget to submit your timesheet by end of day Friday.,ham
Here are the notes from today's brainstorming session.,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
You've been randomly selected to receive a free tablet. No purchase necessary.,spam
I'll be out of office from Monday to Wednesday. Reach out to Riley if urgent.,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
You are selected for a special cashback offer of 16%. Reply YES.,spam
I've completed the code review for the pull request. See my comments.,ham
Lose 27399 pounds in just 14 days with this miracle pill!,spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
Here are the notes from today's brainstorming session.,ham
Here are the notes from today's brainstorming session.,ham
"FREE car for you! Limited time offer, act now!",spam
Exclusive VIP membership — join today for only $4444 per month.,spam
"Hi Taylor, just wanted to follow up on our meeting yesterday.",ham
Happy birthday Sam! Hope you have a wonderful day!,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Hot singles in your area are waiting for you. Click to meet them!,spam
Buy one get one free on all car! This weekend only.,spam
Please find attached the quarterly report for your review.,ham
I'll be out of office from Monday to Wednesday. Reach out to Taylor if urgent.,ham
Your loan of $5408 has been pre-approved. No credit check required.,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Let's schedule a meeting to discuss the new feature requirements.,ham
Buy one get one free on all tablet! This weekend only.,spam
Make money fast! Earn $16154 per week working from home.,spam
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Win a brand new iPhone! Click the link below to enter the draw.,spam
You've been randomly selected to receive a free TV. No purchase necessary.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Lose 8639 pounds in just 6 days with this miracle pill!,spam
Your loan of $23443 has been pre-approved. No credit check required.,spam
"Great job on the presentation today, Casey! Very well done.",ham
WARNING: Your computer is infected! Download our antivirus now.,spam
Please confirm your attendance for the company picnic next week.,ham
Act now to receive exclusive discounts on vacation. Offer expires soon!,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
"Great job on the presentation today, Alex! Very well done.",ham
You are selected for a special cashback offer of 61%. Reply YES.,spam
"FREE laptop for you! Limited time offer, act now!",spam
I've completed the code review for the pull request. See my comments.,ham
The bug in the login module has been fixed and deployed to staging.,ham
Buy one get one free on all vacation! This weekend only.,spam
Act now to receive exclusive discounts on watch. Offer expires soon!,spam
Lose 48794 pounds in just 24 days with this miracle pill!,spam
"Thanks for your help with the client demo, it went really well!",ham
Get rich quick scheme: invest $45591 and earn ten times profit.,spam
Happy birthday Riley! Hope you have a wonderful day!,ham
Don't forget to submit your timesheet by end of day Friday.,ham
Get rich quick scheme: invest $28314 and earn ten times profit.,spam
Here are the notes from today's brainstorming session.,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Hot singles in your area are waiting for you. Click to meet them!,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Exclusive VIP membership — join today for only $12338 per month.,spam
Cheap tablet available now at unbeatable prices! Order today.,spam
Here are the notes from today's brainstorming session.,ham
I'll be out of office from Monday to Wednesday. Reach out to Morgan if urgent.,ham
I've completed the code review for the pull request. See my comments.,ham
"Thanks for your help with the client demo, it went really well!",ham
Don't forget to submit your timesheet by end of day Friday.,ham
Cheap camera available now at unbeatable prices! Order today.,spam
Act now to receive exclusive discounts on car. Offer expires soon!,spam
The bug in the login module has been fixed and deployed to staging.,ham
Lose 29829 pounds in just 19 days with this miracle pill!,spam
I'll be out of office from Monday to Wednesday. Reach out to Riley if urgent.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Happy birthday Riley! Hope you have a wonderful day!,ham
I'll be out of office from Monday to Wednesday. Reach out to Riley if urgent.,ham
Your loan of $43900 has been pre-approved. No credit check required.,spam
I'll be out of office from Monday to Wednesday. Reach out to Riley if urgent.,ham
CONGRATULATIONS! Claim your reward of $42418 gift card now!,spam
Your loan of $30196 has been pre-approved. No credit check required.,spam
"Thanks for your help with the client demo, it went really well!",ham
The project deadline has been moved to next Friday. Please plan accordingly.,ham
"Great job on the presentation today, Alex! Very well done.",ham
CONGRATULATIONS! Claim your reward of $31019 gift card now!,spam
Your email has won our international lottery worth $5404.,spam
Your loan of $4770 has been pre-approved. No credit check required.,spam
"Hey Taylor, are you available for a quick call this afternoon?",ham
The project deadline has been moved to next Friday. Please plan accordingly.,ham
"Hey Riley, are you available for a quick call this afternoon?",ham
Please find attached the quarterly report for your review.,ham
Make money fast! Earn $22871 per week working from home.,spam
Get rich quick scheme: invest $17855 and earn ten times profit.,spam
"Hey Jordan, are you available for a quick call this afternoon?",ham
Happy birthday Morgan! Hope you have a wonderful day!,ham
Hot singles in your area are waiting for you. Click to meet them!,spam
Congratulations! You have won a $3086 prize. Click here to claim now!,spam
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
You are selected for a special cashback offer of 61%. Reply YES.,spam
"Thanks for your help with the client demo, it went really well!",ham
"FREE car for you! Limited time offer, act now!",spam
CONGRATULATIONS! Claim your reward of $27576 gift card now!,spam
You've been randomly selected to receive a free TV. No purchase necessary.,spam
The project deadline has been moved to next Friday. Please plan accordingly.,ham
The bug in the login module has been fixed and deployed to staging.,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
"Hey Jordan, are you available for a quick call this afternoon?",ham
CONGRATULATIONS! Claim your reward of $3357 gift card now!,spam
Your loan of $13609 has been pre-approved. No credit check required.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Buy one get one free on all vacation! This weekend only.,spam
"FREE laptop for you! Limited time offer, act now!",spam
Make money fast! Earn $28915 per week working from home.,spam
I've completed the code review for the pull request. See my comments.,ham
"Thanks for your help with the client demo, it went really well!",ham
Congratulations! You have won a $34717 prize. Click here to claim now!,spam
Please find attached the quarterly report for your review.,ham
The project deadline has been moved to next Friday. Please plan accordingly.,ham
Could you please share the updated spreadsheet with the latest numbers?,ham
Get rich quick scheme: invest $24078 and earn ten times profit.,spam
Lose 41246 pounds in just 23 days with this miracle pill!,spam
Make money fast! Earn $7399 per week working from home.,spam
Hot singles in your area are waiting for you. Click to meet them!,spam
Your email has won our international lottery worth $4104.,spam
Get rich quick scheme: invest $15050 and earn ten times profit.,spam
The project deadline has been moved to next Friday. Please plan accordingly.,ham
I've completed the code review for the pull request. See my comments.,ham
Buy one get one free on all TV! This weekend only.,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
You are selected for a special cashback offer of 71%. Reply YES.,spam
Happy birthday Taylor! Hope you have a wonderful day!,ham
The project deadline has been moved to next Friday. Please plan accordingly.,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Your loan of $33441 has been pre-approved. No credit check required.,spam
I'll be out of office from Monday to Wednesday. Reach out to Quinn if urgent.,ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
I've completed the code review for the pull request. See my comments.,ham
You've been randomly selected to receive a free laptop. No purchase necessary.,spam
Happy birthday Taylor! Hope you have a wonderful day!,ham
Could you please share the updated spreadsheet with the latest numbers?,ham
Happy birthday Casey! Hope you have a wonderful day!,ham
I've completed the code review for the pull request. See my comments.,ham
I've completed the code review for the pull request. See my comments.,ham
You've been randomly selected to receive a free watch. No purchase necessary.,spam
The project deadline has been moved to next Friday. Please plan accordingly.,ham
Win a brand new TV! Click the link below to enter the draw.,spam
"Hi Sam, just wanted to follow up on our meeting yesterday.",ham
CONGRATULATIONS! Claim your reward of $17661 gift card now!,spam
Exclusive VIP membership — join today for only $30465 per month.,spam
Double your investment in 30 days! Risk free guaranteed returns.,spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
Secret method to earn $40310 daily from home — guaranteed!,spam
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Win a brand new TV! Click the link below to enter the draw.,spam
"FREE tablet for you! Limited time offer, act now!",spam
Cheap car available now at unbeatable prices! Order today.,spam
Happy birthday Sam! Hope you have a wonderful day!,ham
You are selected for a special cashback offer of 68%. Reply YES.,spam
You are selected for a special cashback offer of 19%. Reply YES.,spam
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
I've completed the code review for the pull request. See my comments.,ham
Buy one get one free on all watch! This weekend only.,spam
Hot singles in your area are waiting for you. Click to meet them!,spam
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Could you please share the updated spreadsheet with the latest numbers?,ham
Lose 46229 pounds in just 21 days with this miracle pill!,spam
"FREE laptop for you! Limited time offer, act now!",spam
Could you please share the updated spreadsheet with the latest numbers?,ham
Here are the notes from today's brainstorming session.,ham
Lose 8870 pounds in just 12 days with this miracle pill!,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Exclusive VIP membership — join today for only $43130 per month.,spam
Cheap car available now at unbeatable prices! Order today.,spam
Hot singles in your area are waiting for you. Click to meet them!,spam
CONGRATULATIONS! Claim your reward of $21583 gift card now!,spam
Exclusive VIP membership — join today for only $28952 per month.,spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
Please confirm your attendance for the company picnic next week.,ham
Here are the notes from today's brainstorming session.,ham
Happy birthday Taylor! Hope you have a wonderful day!,ham
Could you please share the updated spreadsheet with the latest numbers?,ham
WARNING: Your computer is infected! Download our antivirus now.,spam
Get rich quick scheme: invest $26797 and earn ten times profit.,spam
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Your email has won our international lottery worth $17233.,spam
Exclusive VIP membership — join today for only $13485 per month.,spam
Please find attached the quarterly report for your review.,ham
Let's schedule a meeting to discuss the new feature requirements.,ham
Hot singles in your area are waiting for you. Click to meet them!,spam
Cheap camera available now at unbeatable prices! Order today.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Exclusive VIP membership — join today for only $42105 per month.,spam
Please find attached the quarterly report for your review.,ham
The bug in the login module has been fixed and deployed to staging.,ham
Here are the notes from today's brainstorming session.,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
"Thanks for your help with the client demo, it went really well!",ham
Secret method to earn $24708 daily from home — guaranteed!,spam
Win a brand new vacation! Click the link below to enter the draw.,spam
Double your investment in 30 days! Risk free guaranteed returns.,spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
Cheap car available now at unbeatable prices! Order today.,spam
"Hey Casey, are you available for a quick call this afternoon?",ham
You are selected for a special cashback offer of 61%. Reply YES.,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
WARNING: Your computer is infected! Download our antivirus now.,spam
Exclusive VIP membership — join today for only $47929 per month.,spam
Make money fast! Earn $21447 per week working from home.,spam
Your email has won our international lottery worth $32029.,spam
Here are the notes from today's brainstorming session.,ham
You've been randomly selected to receive a free tablet. No purchase necessary.,spam
Happy birthday Morgan! Hope you have a wonderful day!,ham
The bug in the login module has been fixed and deployed to staging.,ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Your email has won our international lottery worth $867.,spam
Act now to receive exclusive discounts on car. Offer expires soon!,spam
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Happy birthday Casey! Hope you have a wonderful day!,ham
Congratulations! You have won a $14613 prize. Click here to claim now!,spam
Don't forget to submit your timesheet by end of day Friday.,ham
"Hi Alex, just wanted to follow up on our meeting yesterday.",ham
Win a brand new iPhone! Click the link below to enter the draw.,spam
"Thanks for your help with the client demo, it went really well!",ham
Hot singles in your area are waiting for you. Click to meet them!,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
The bug in the login module has been fixed and deployed to staging.,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Don't forget to submit your timesheet by end of day Friday.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Win a brand new laptop! Click the link below to enter the draw.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
I'll be out of office from Monday to Wednesday. Reach out to Taylor if urgent.,ham
Secret method to earn $35091 daily from home — guaranteed!,spam
Buy one get one free on all TV! This weekend only.,spam
Buy one get one free on all iPhone! This weekend only.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
I've completed the code review for the pull request. See my comments.,ham
Exclusive VIP membership — join today for only $44216 per month.,spam
Lose 19807 pounds in just 24 days with this miracle pill!,spam
"FREE car for you! Limited time offer, act now!",spam
WARNING: Your computer is infected! Download our antivirus now.,spam
Exclusive VIP membership — join today for only $1313 per month.,spam
Act now to receive exclusive discounts on watch. Offer expires soon!,spam
CONGRATULATIONS! Claim your reward of $27374 gift card now!,spam
Win a brand new car! Click the link below to enter the draw.,spam
You've been randomly selected to receive a free TV. No purchase necessary.,spam
"Thanks for your help with the client demo, it went really well!",ham
Please find attached the quarterly report for your review.,ham
I've completed the code review for the pull request. See my comments.,ham
I'll be out of office from Monday to Wednesday. Reach out to Quinn if urgent.,ham
Congratulations! You have won a $48395 prize. Click here to claim now!,spam
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
You've been randomly selected to receive a free vacation. No purchase necessary.,spam
Please confirm your attendance for the company picnic next week.,ham
WARNING: Your computer is infected! Download our antivirus now.,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
Could you please share the updated spreadsheet with the latest numbers?,ham
Your email has won our international lottery worth $6171.,spam
"Hey Sam, are you available for a quick call this afternoon?",ham
Please confirm your attendance for the company picnic next week.,ham
"Thanks for sending over the documents, I'll review them by end of day.",ham
"Hey Jordan, are you available for a quick call this afternoon?",ham
Secret method to earn $42406 daily from home — guaranteed!,spam
Hot singles in your area are waiting for you. Click to meet them!,spam
Buy one get one free on all TV! This weekend only.,spam
Win a brand new vacation! Click the link below to enter the draw.,spam
Hot singles in your area are waiting for you. Click to meet them!,spam
I'll be out of office from Monday to Wednesday. Reach out to Morgan if urgent.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
I've completed the code review for the pull request. See my comments.,ham
CONGRATULATIONS! Claim your reward of $8475 gift card now!,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
"Thanks for sending over the documents, I'll review them by end of day.",ham
Hot singles in your area are waiting for you. Click to meet them!,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
Double your investment in 30 days! Risk free guaranteed returns.,spam
Double your investment in 30 days! Risk free guaranteed returns.,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
"Thanks for your help with the client demo, it went really well!",ham
"Hey Sam, are you available for a quick call this afternoon?",ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
I'll be out of office from Monday to Wednesday. Reach out to Casey if urgent.,ham
Double your investment in 30 days! Risk free guaranteed returns.,spam
The bug in the login module has been fixed and deployed to staging.,ham
You are selected for a special cashback offer of 9%. Reply YES.,spam
Congratulations! You have won a $10893 prize. Click here to claim now!,spam
You've been randomly selected to receive a free iPhone. No purchase necessary.,spam
Your loan of $25073 has been pre-approved. No credit check required.,spam
Please find attached the quarterly report for your review.,ham
Let's schedule a meeting to discuss the new feature requirements.,ham
"FREE iPhone for you! Limited time offer, act now!",spam
You are selected for a special cashback offer of 49%. Reply YES.,spam
"FREE laptop for you! Limited time offer, act now!",spam
Cheap tablet available now at unbeatable prices! Order today.,spam
Congratulations! You have won a $423 prize. Click here to claim now!,spam
Hot singles in your area are waiting for you. Click to meet them!,spam
Make money fast! Earn $18323 per week working from home.,spam
Your loan of $26128 has been pre-approved. No credit check required.,spam
"Hey Taylor, are you available for a quick call this afternoon?",ham
You've been randomly selected to receive a free iPhone. No purchase necessary.,spam
Congratulations! You have won a $14808 prize. Click here to claim now!,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
Happy birthday Morgan! Hope you have a wonderful day!,ham
Make money fast! Earn $12949 per week working from home.,spam
I've completed the code review for the pull request. See my comments.,ham
Congratulations! You have won a $14878 prize. Click here to claim now!,spam
You've been randomly selected to receive a free camera. No purchase necessary.,spam
Act now to receive exclusive discounts on car. Offer expires soon!,spam
CONGRATULATIONS! Claim your reward of $45165 gift card now!,spam
Win a brand new TV! Click the link below to enter the draw.,spam
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Act now to receive exclusive discounts on vacation. Offer expires soon!,spam
"FREE laptop for you! Limited time offer, act now!",spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Lose 48110 pounds in just 5 days with this miracle pill!,spam
Here are the notes from today's brainstorming session.,ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
"FREE iPhone for you! Limited time offer, act now!",spam
Hot singles in your area are waiting for you. Click to meet them!,spam
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Cheap camera available now at unbeatable prices! Order today.,spam
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Please confirm your attendance for the company picnic next week.,ham
Please find attached the quarterly report for your review.,ham
"Thanks for sending over the documents, I'll review them by end of day.",ham
You are selected for a special cashback offer of 22%. Reply YES.,spam
I've completed the code review for the pull request. See my comments.,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
"Thanks for your help with the client demo, it went really well!",ham
Act now to receive exclusive discounts on tablet. Offer expires soon!,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
You've been randomly selected to receive a free laptop. No purchase necessary.,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
CONGRATULATIONS! Claim your reward of $737 gift card now!,spam
Happy birthday Alex! Hope you have a wonderful day!,ham
Lose 17164 pounds in just 28 days with this miracle pill!,spam
Here are the notes from today's brainstorming session.,ham
Exclusive VIP membership — join today for only $1174 per month.,spam
Your loan of $15974 has been pre-approved. No credit check required.,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
Act now to receive exclusive discounts on watch. Offer expires soon!,spam
Happy birthday Jordan! Hope you have a wonderful day!,ham
Cheap vacation available now at unbeatable prices! Order today.,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Win a brand new tablet! Click the link below to enter the draw.,spam
Win a brand new vacation! Click the link below to enter the draw.,spam
You are selected for a special cashback offer of 73%. Reply YES.,spam
Secret method to earn $6732 daily from home — guaranteed!,spam
The bug in the login module has been fixed and deployed to staging.,ham
"Great job on the presentation today, Casey! Very well done.",ham
"Hey Quinn, are you available for a quick call this afternoon?",ham
The bug in the login module has been fixed and deployed to staging.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
The project deadline has been moved to next Friday. Please plan accordingly.,ham
Exclusive VIP membership — join today for only $29405 per month.,spam
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
You've been randomly selected to receive a free camera. No purchase necessary.,spam
"Hi Riley, just wanted to follow up on our meeting yesterday.",ham
"Hi Taylor, just wanted to follow up on our meeting yesterday.",ham
Let's schedule a meeting to discuss the new feature requirements.,ham
Secret method to earn $37542 daily from home — guaranteed!,spam
Buy one get one free on all iPhone! This weekend only.,spam
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Secret method to earn $5861 daily from home — guaranteed!,spam
The bug in the login module has been fixed and deployed to staging.,ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Please find attached the quarterly report for your review.,ham
Lose 13981 pounds in just 22 days with this miracle pill!,spam
"Great job on the presentation today, Quinn! Very well done.",ham
"Thanks for sending over the documents, I'll review them by end of day.",ham
Congratulations! You have won a $27241 prize. Click here to claim now!,spam
Here are the notes from today's brainstorming session.,ham
"Thanks for sending over the documents, I'll review them by end of day.",ham
Happy birthday Alex! Hope you have a wonderful day!,ham
CONGRATULATIONS! Claim your reward of $33544 gift card now!,spam
The bug in the login module has been fixed and deployed to staging.,ham
"Hey Taylor, are you available for a quick call this afternoon?",ham
"Great job on the presentation today, Riley! Very well done.",ham
