text,label
Happy birthday Casey! Hope you have a wonderful day!,ham
"Hi Sam, just wanted to follow up on our meeting yesterday.",ham
I've completed the code review for the pull request. See my comments.,ham
I'll be out of office from Monday to Wednesday. Reach out to Taylor if urgent.,ham
I'll be out of office from Monday to Wednesday. Reach out to Riley if urgent.,ham
You are selected for a special cashback offer of 76%. Reply YES.,spam
Double your investment in 30 days! Risk free guaranteed returns.,spam
You are selected for a special cashback offer of 12%. Reply YES.,spam
Happy birthday Jordan! Hope you have a wonderful day!,ham
I'll be out of office from Monday to Wednesday. Reach out to Taylor if urgent.,ham
I'll be out of office from Monday to Wednesday. Reach out to Casey if urgent.,ham
Happy birthday Morgan! Hope you have a wonderful day!,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Your loan of $735 has been pre-approved. No credit check required.,spam
Hot singles in your area are waiting for you. Click to meet them!,spam
I've completed the code review for the pull request. See my comments.,ham
Let's schedule a meeting to discuss the new feature requirements.,ham
CONGRATULATIONS! Claim your reward of $44935 gift card now!,spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
Don't forget to submit your timesheet by end of day Friday.,ham
Act now to receive exclusive discounts on vacation. Offer expires soon!,spam
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
"FREE vacation for you! Limited time offer, act now!",spam
Lose 41799 pounds in just 4 days with this miracle pill!,spam
Cheap watch available now at unbeatable prices! Order today.,spam
Exclusive VIP membership — join today for only $38031 per month.,spam
"FREE vacation for you! Limited time offer, act now!",spam
Your loan of $21279 has been pre-approved. No credit check required.,spam
You've been randomly selected to receive a free laptop. No purchase necessary.,spam
Here are the notes from today's brainstorming session.,ham
Could you please share the updated spreadsheet with the latest numbers?,ham
Double your investment in 30 days! Risk free guaranteed returns.,spam
I'll be out of office from Monday to Wednesday. Reach out to Quinn if urgent.,ham
Don't forget to submit your timesheet by end of day Friday.,ham
Your loan of $17950 has been pre-approved. No credit check required.,spam
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
You've been randomly selected to receive a free watch. No purchase necessary.,spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
Double your investment in 30 days! Risk free guaranteed returns.,spam
Don't forget to submit your timesheet by end of day Friday.,ham
Please find attached the quarterly report for your review.,ham
Win a brand new watch! Click the link below to enter the draw.,spam
"Thanks for your help with the client demo, it went really well!",ham
Exclusive VIP membership — join today for only $31259 per month.,spam
"FREE car for you! Limited time offer, act now!",spam
CONGRATULATIONS! Claim your reward of $10856 gift card now!,spam
You are selected for a special cashback offer of 63%. Reply YES.,spam
"Great job on the presentation today, Casey! Very well done.",ham
Congratulations! You have won a $42882 prize. Click here to claim now!,spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
Act now to receive exclusive discounts on iPhone. Offer expires soon!,spam
"Great job on the presentation today, Riley! Very well done.",ham
Buy one get one free on all laptop! This weekend only.,spam
"FREE camera for you! Limited time offer, act now!",spam
Buy one get one free on all watch! This weekend only.,spam
Cheap watch available now at unbeatable prices! Order today.,spam
Lose 30129 pounds in just 28 days with this miracle pill!,spam
Your email has won our international lottery worth $12643.,spam
I've completed the code review for the pull request. See my comments.,ham
Act now to receive exclusive discounts on car. Offer expires soon!,spam
Win a brand new tablet! Click the link below to enter the draw.,spam
Win a brand new laptop! Click the link below to enter the draw.,spam
Win a brand new car! Click the link below to enter the draw.,spam
The bug in the login module has been fixed and deployed to staging.,ham
Please confirm your attendance for the company picnic next week.,ham
Your email has won our international lottery worth $4205.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Hot singles in your area are waiting for you. Click to meet them!,spam
Your email has won our international lottery worth $10681.,spam
Make money fast! Earn $10351 per week working from home.,spam
"Great job on the presentation today, Jordan! Very well done.",ham
CONGRATULATIONS! Claim your reward of $18928 gift card now!,spam
Don't forget to submit your timesheet by end of day Friday.,ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Don't forget to submit your timesheet by end of day Friday.,ham
Congratulations! You have won a $47601 prize. Click here to claim now!,spam
CONGRATULATIONS! Claim your reward of $9672 gift card now!,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
The project deadline has been moved to next Friday. Please plan accordingly.,ham
The bug in the login module has been fixed and deployed to staging.,ham
Get rich quick scheme: invest $1185 and earn ten times profit.,spam
Congratulations! You have won a $938 prize. Click here to claim now!,spam
"Great job on the presentation today, Alex! Very well done.",ham
You've been randomly selected to receive a free car. No purchase necessary.,spam
The bug in the login module has been fixed and deployed to staging.,ham
You've been randomly selected to receive a free watch. No purchase necessary.,spam
Win a brand new tablet! Click the link below to enter the draw.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
You've been randomly selected to receive a free watch. No purchase necessary.,spam
The project deadline has been moved to next Friday. Please plan accordingly.,ham
You are selected for a special cashback offer of 20%. Reply YES.,spam
Please confirm your attendance for the company picnic next week.,ham
Don't forget to submit your timesheet by end of day Friday.,ham
CONGRATULATIONS! Claim your reward of $49076 gift card now!,spam
CONGRATULATIONS! Claim your reward of $9935 gift card now!,spam
Exclusive VIP membership — join today for only $44636 per month.,spam
Could you please share the updated spreadsheet with the latest numbers?,ham
"Hey Casey, are you available for a quick call this afternoon?",ham
Please find attached the quarterly report for your review.,ham
Double your investment in 30 days! Risk free guaranteed returns.,spam
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
The project deadline has been moved to next Friday. Please plan accordingly.,ham
"Thanks for your help with the client demo, it went really well!",ham
"FREE watch for you! Limited time offer, act now!",spam
Lose 19762 pounds in just 19 days with this miracle pill!,spam
Congratulations! You have won a $1316 prize. Click here to claim now!,spam
You've been randomly selected to receive a free tablet. No purchase necessary.,spam
CONGRATULATIONS! Claim your reward of $26291 gift card now!,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
"Great job on the presentation today, Alex! Very well done.",ham
Here are the notes from today's brainstorming session.,ham
Here are the notes from today's brainstorming session.,ham
Your email has won our international lottery worth $39805.,spam
Cheap camera available now at unbeatable prices! Order today.,spam
Here are the notes from today's brainstorming session.,ham
The bug in the login module has been fixed and deployed to staging.,ham
Cheap camera available now at unbeatable prices! Order today.,spam
You are selected for a special cashback offer of 51%. Reply YES.,spam
Don't forget to submit your timesheet by end of day Friday.,ham
Win a brand new camera! Click the link below to enter the draw.,spam
You've been randomly selected to receive a free laptop. No purchase necessary.,spam
Make money fast! Earn $36707 per week working from home.,spam
Get rich quick scheme: invest $29641 and earn ten times profit.,spam
Hot singles in your area are waiting for you. Click to meet them!,spam
Hot singles in your area are waiting for you. Click to meet them!,spam
You are selected for a special cashback offer of 42%. Reply YES.,spam
"Thanks for sending over the documents, I'll review them by end of day.",ham
You've been randomly selected to receive a free watch. No purchase necessary.,spam
Please find attached the quarterly report for your review.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Exclusive VIP membership — join today for only $18736 per month.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
I've completed the code review for the pull request. See my comments.,ham
Your loan of $36857 has been pre-approved. No credit check required.,spam
Happy birthday Sam! Hope you have a wonderful day!,ham
Cheap iPhone available now at unbeatable prices! Order today.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Act now to receive exclusive discounts on TV. Offer expires soon!,spam
I've completed the code review for the pull request. See my comments.,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Please confirm your attendance for the company picnic next week.,ham
Please find attached the quarterly report for your review.,ham
Here are the notes from today's brainstorming session.,ham
Make money fast! Earn $45150 per week working from home.,spam
The project deadline has been moved to next Friday. Please plan accordingly.,ham
The server maintenance is scheduled for this Saturday from 2-4 AM.,ham
Win a brand new tablet! Click the link below to enter the draw.,spam
I'll be out of office from Monday to Wednesday. Reach out to Casey if urgent.,ham
Lose 40410 pounds in just 26 days with this miracle pill!,spam
Win a brand new tablet! Click the link below to enter the draw.,spam
Please confirm your attendance for the company picnic next week.,ham
The project deadline has been moved to next Friday. Please plan accordingly.,ham
Congratulations! You have won a $17434 prize. Click here to claim now!,spam
Congratulations! You have won a $31279 prize. Click here to claim now!,spam
You are selected for a special cashback offer of 76%. Reply YES.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
Your email has won our international lottery worth $44585.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Get rich quick scheme: invest $26148 and earn ten times profit.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Your email has won our international lottery worth $49708.,spam
URGENT: Your account has been compromised. Verify your identity immediately.,spam
You've been randomly selected to receive a free TV. No purchase necessary.,spam
Lose 2273 pounds in just 19 days with this miracle pill!,spam
Please find attached the quarterly report for your review.,ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
"Hi Taylor, just wanted to follow up on our meeting yesterday.",ham
The bug in the login module has been fixed and deployed to staging.,ham
"FREE TV for you! Limited time offer, act now!",spam
Happy birthday Sam! Hope you have a wonderful day!,ham
Please find attached the quarterly report for your review.,ham
Make money fast! Earn $4686 per week working from home.,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
Cheap tablet available now at unbeatable prices! Order today.,spam
"Great job on the presentation today, Alex! Very well done.",ham
Hot singles in your area are waiting for you. Click to meet them!,spam
"Thanks for your help with the client demo, it went really well!",ham
Happy birthday Morgan! Hope you have a wonderful day!,ham
Please find attached the quarterly report for your review.,ham
Double your investment in 30 days! Risk free guaranteed returns.,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
URGENT: Your account has been compromised. Verify your identity immediately.,spam
"Hey Sam, are you available for a quick call this afternoon?",ham
Please confirm your attendance for the company picnic next week.,ham
I've completed the code review for the pull request. See my comments.,ham
Secret method to earn $48871 daily from home — guaranteed!,spam
"Thanks for your help with the client demo, it went really well!",ham
You've been randomly selected to receive a free watch. No purchase necessary.,spam
You are selected for a special cashback offer of 59%. Reply YES.,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Hot singles in your area are waiting for you. Click to meet them!,spam
Happy birthday Quinn! Hope you have a wonderful day!,ham
Get rich quick scheme: invest $41528 and earn ten times profit.,spam
Can we reschedule our 1-on-1 to Thursday at 3 PM?,ham
Your email has won our international lottery worth $38219.,spam
Here are the notes from today's brainstorming session.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
"Hey Sam, are you available for a quick call this afternoon?",ham
Don't forget to submit your timesheet by end of day Friday.,ham
"Thanks for your help with the client demo, it went really well!",ham
Cheap TV available now at unbeatable prices! Order today.,spam
Get rich quick scheme: invest $30242 and earn ten times profit.,spam
Make money fast! Earn $35122 per week working from home.,spam
Exclusive VIP membership — join today for only $26649 per month.,spam
I'll be out of office from Monday to Wednesday. Reach out to Casey if urgent.,ham
Cheap vacation available now at unbeatable prices! Order today.,spam
You've been randomly selected to receive a free vacation. No purchase necessary.,spam
Congratulations! You have won a $33197 prize. Click here to claim now!,spam
"Hi Quinn, just wanted to follow up on our meeting yesterday.",ham
"Thanks for sending over the documents, I'll review them by end of day.",ham
Hot singles in your area are waiting for you. Click to meet them!,spam
Here are the notes from today's brainstorming session.,ham
Lose 14882 pounds in just 11 days with this miracle pill!,spam
You are selected for a special cashback offer of 26%. Reply YES.,spam
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Congratulations! You have won a $4048 prize. Click here to claim now!,spam
Act now to receive exclusive discounts on tablet. Offer expires soon!,spam
Secret method to earn $17326 daily from home — guaranteed!,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
Secret method to earn $42436 daily from home — guaranteed!,spam
Let's schedule a meeting to discuss the new feature requirements.,ham
The new hire orientation starts at 9 AM on Monday in Room 201.,ham
Buy one get one free on all TV! This weekend only.,spam
WARNING: Your computer is infected! Download our antivirus now.,spam
Secret method to earn $41524 daily from home — guaranteed!,spam
"Hi Quinn, just wanted to follow up on our meeting yesterday.",ham
The bug in the login module has been fixed and deployed to staging.,ham
Your email has won our international lottery worth $19314.,spam
I'll be out of office from Monday to Wednesday. Reach out to Quinn if urgent.,ham
Reminder: team standup is at 10 AM tomorrow in the conference room.,ham
Could you please share the updated spreadsheet with the latest numbers?,ham
The project deadline has been moved to next Friday. Please plan accordingly.,ham
Act now to receive exclusive discounts on iPhone. Offer expires soon!,spam
You've been randomly selected to receive a free camera. No purchase necessary.,spam
The project deadline has been moved to next Friday. Please plan accordingly.,ham
Cheap TV available now at unbeatable prices! Order today.,spam
